Longitude,Latitude,ID
45.982323,51.51733,11672
45.941574,51.509228,11673
45.945542,51.417105,11674
46.037504,51.546278,11675
46.063702,51.566502,11676
45.986217,51.568241,11677
46.025002,51.56673,11678
46.039322,51.55752,11679
46.045876,51.531544,11680
46.014335,51.609124,11681
45.961014,51.529636,11682
45.882177,51.481396,11683
46.038639,51.524609,11684
46.07893,51.5042,11685
46.052517,51.530605,11686
46.135372,51.595673,11687
46.027016,51.585526,11688
45.877594,51.52042,11689
45.902901,51.625177,11690
45.995762,51.544495,11691
46.058926,51.585644,11692
45.934322,51.507397,11693
45.928928,51.631038,11694
45.913231,51.45927,11695
45.90694,51.607788,11696
46.030367,51.538912,11697
45.88435,51.479412,11698
45.960827,51.529568,11699
46.013836,51.577034,11700
46.008144,51.533192,11701
45.99424,51.599781,11702
46.007622,51.601711,11703
45.99976,51.59951,11704
45.952602,51.50518,11705
46.010216,51.525265,11706
46.110695,51.50227,11707
46.080105,51.588621,11708
45.887012,51.477642,11709
46.029655,51.530792,11710
46.011108,51.57288,11711
45.920937,51.439552,11712
46.004204,51.590294,11713
46.038708,51.57254,11714
45.940601,51.508854,11715
45.927429,51.598923,11716
45.964283,51.578907,11717
45.973843,51.568455,11718
45.967098,51.586296,11719
45.934122,51.50897,11720
45.996574,51.542915,11721
45.976841,51.52457,11722
46.067493,51.558716,11723
45.953815,51.525173,11724
45.964207,51.576382,11725
45.950027,51.593197,11726
45.953243,51.459061,11727
45.890457,51.567383,11728
45.991211,51.541985,11729
46.014965,51.518513,11730
46.098423,51.578201,11731
45.953064,51.500809,11732
46.002205,51.604158,11733
46.002045,51.601883,11734
45.869785,51.492134,11735
46.042835,51.541782,11736
45.967101,51.503687,11737
46.016682,51.611465,11738
45.952538,51.489117,11739
45.959518,51.584557,11740
45.958294,51.580807,11741
45.884445,51.479328,11742
45.961515,51.529533,11743
45.939651,51.508011,11744
45.96767,51.500278,11745
45.926445,51.587971,11746
45.955643,51.457325,11747
46.029594,51.586193,11748
45.909885,51.587383,11749
45.969086,51.580742,11750
46.116739,51.499348,11751
46.07402,51.612583,11752
45.949921,51.507519,11753
45.96451,51.567656,11754
45.930187,51.474102,11755
46.102924,51.5798,11756
45.918003,51.491642,11757
46.027168,51.581196,11758
46.0625,51.528976,11759
45.92277,51.515003,11760
46.006069,51.540222,11761
45.93573,51.429226,11762
45.920532,51.418625,11763
45.955963,51.588398,11764
45.905102,51.479256,11765
45.964554,51.502052,11766
46.092133,51.49585,11767
45.886833,51.570385,11768
46.024113,51.588985,11769
46.00909,51.521458,11770
46.01819,51.550478,11771
46.064842,51.586891,11772
46.001925,51.609169,11773
45.991749,51.563248,11774
45.920746,51.593239,11775
45.970646,51.572517,11776
45.967554,51.585785,11777
46.026967,51.542626,11778
45.976602,51.606521,11779
46.045728,51.592974,11780
45.950237,51.505291,11781
46.026646,51.542141,11782
45.921707,51.440224,11783
45.936897,51.633247,11784
45.93602,51.442726,11785
45.980705,51.513618,11786
46.004022,51.536489,11787
46.082638,51.565739,11788
46.033897,51.523365,11789
46.001141,51.547703,11790
46.036263,51.541084,11791
45.938805,51.508492,11792
45.957645,51.538734,11793
45.995037,51.52462,11794
45.968174,51.597866,11795
46.010139,51.547142,11796
45.95232,51.46014,11797
45.984901,51.602161,11798
45.920929,51.501366,11799
45.849178,51.630074,11800
45.930199,51.591938,11801
45.941441,51.508457,11802
45.917995,51.492077,11803
45.992088,51.539291,11804
45.974823,51.621525,11805
45.922363,51.440544,11806
46.005634,51.515869,11807
46.042492,51.556236,11808
45.92664,51.587959,11809
46.126373,51.485958,11810
45.898689,51.54063,11811
46.052433,51.529198,11812
45.968437,51.601437,11813
45.975525,51.581932,11814
45.916306,51.46841,11815
45.956055,51.487602,11816
45.886467,51.580662,11817
45.914543,51.58812,11818
46.002426,51.609051,11819
46.00248,51.60952,11820
45.961918,51.425163,11821
46.094878,51.574627,11822
46.027775,51.583534,11823
45.882202,51.481327,11824
46.027802,51.527653,11825
45.940239,51.507961,11826
45.904167,51.599171,11827
45.907288,51.591015,11828
46.038658,51.530563,11829
45.96756,51.586823,11830
45.952942,51.61496,11831
45.895275,51.47802,11832
45.930382,51.485954,11833
45.880512,51.573917,11834
45.898159,51.538662,11835
45.977701,51.513695,11836
45.923959,51.626604,11837
45.913029,51.45945,11838
45.975487,51.587036,11839
45.883999,51.473286,11840
46.001526,51.571697,11841
45.954205,51.458199,11842
45.97337,51.525951,11843
45.95752,51.425488,11844
46.047428,51.550121,11845
46.02504,51.566654,11846
45.954762,51.457893,11847
46.01226,51.528355,11848
45.899883,51.478611,11849
45.879021,51.575348,11850
46.119717,51.502834,11851
46.018856,51.552658,11852
45.969128,51.602871,11853
45.954498,51.502369,11854
46.067497,51.569462,11855
46.010303,51.609038,11856
46.038357,51.535034,11857
46.016792,51.54826,11858
46.116608,51.499245,11859
46.149849,51.590961,11860
45.905514,51.471687,11861
45.923576,51.440746,11862
46.013608,51.530849,11863
45.916187,51.468262,11864
45.973114,51.617378,11865
46.043613,51.532032,11866
46.134995,51.595951,11867
45.969254,51.610722,11868
45.923977,51.503704,11869
45.97871,51.53475,11870
46.073357,51.573883,11871
46.018749,51.556625,11872
45.975693,51.507931,11873
45.945665,51.469069,11874
45.944584,51.502731,11875
46.032162,51.545307,11876
46.043724,51.574371,11877
46.01339,51.576843,11878
46.018677,51.553715,11879
46.017677,51.60891,11880
46.017815,51.537655,11881
46.013638,51.60915,11882
46.091755,51.496208,11883
45.909184,51.465736,11884
45.907459,51.608505,11885
46.035221,51.523727,11886
45.930012,51.476761,11887
45.983795,51.530907,11888
46.086456,51.565887,11889
45.899178,51.580311,11890
45.896168,51.610714,11891
45.931749,51.510713,11892
46.131691,51.593693,11893
46.016541,51.53595,11894
46.033646,51.547786,11895
46.061218,51.529953,11896
46.06263,51.569191,11897
46.114826,51.503838,11898
45.941216,51.492828,11899
46.102516,51.486347,11900
46.069023,51.519138,11901
45.976147,51.509739,11902
45.996716,51.534248,11903
45.896599,51.478294,11904
45.966137,51.529202,11905
46.016605,51.59663,11906
45.904091,51.50388,11907
45.903477,51.596996,11908
46.126587,51.485405,11909
46.048577,51.569523,11910
46.071617,51.578121,11911
46.030216,51.527113,11912
46.034176,51.556812,11913
46.065983,51.558224,11914
46.062569,51.529774,11915
45.955696,51.425846,11916
45.888966,51.481163,11917
46.03862,51.540512,11918
45.939951,51.49214,11919
45.948784,51.507954,11920
45.944213,51.417049,11921
45.927761,51.587852,11922
45.991486,51.564487,11923
46.000488,51.525501,11924
46.030983,51.575115,11925
45.962385,51.438074,11926
45.993031,51.537457,11927
45.991704,51.564588,11928
46.032768,51.574934,11929
45.980534,51.612198,11930
45.880238,51.574074,11931
45.906925,51.608105,11932
45.998203,51.535179,11933
45.905354,51.450184,11934
45.908726,51.466671,11935
45.910572,51.590363,11936
46.04216,51.54517,11937
46.003159,51.571663,11938
45.955875,51.504436,11939
45.965068,51.569598,11940
45.966504,51.569072,11941
45.930225,51.489418,11942
46.023888,51.574532,11943
45.932533,51.591782,11944
46.06546,51.58762,11945
45.967873,51.493801,11946
45.860729,51.588089,11947
45.928661,51.444511,11948
45.967632,51.500141,11949
45.926979,51.588074,11950
45.991268,51.563908,11951
45.90424,51.472755,11952
45.951622,51.490326,11953
45.930935,51.468166,11954
45.968346,51.59609,11955
46.011318,51.531418,11956
46.104441,51.502054,11957
46.001471,51.56873,11958
45.97942,51.567551,11959
46.017937,51.556046,11960
46.001195,51.601834,11961
46.034473,51.538254,11962
46.026737,51.562046,11963
46.012676,51.529072,11964
45.948048,51.507095,11965
46.150558,51.590946,11966
46.126823,51.485332,11967
45.916622,51.472492,11968
45.98835,51.566311,11969
46.031781,51.609585,11970
46.108105,51.584869,11971
46.132618,51.594173,11972
45.904134,51.509591,11973
45.976543,51.608006,11974
45.87952,51.574444,11975
46.014248,51.546383,11976
45.966499,51.595814,11977
45.877247,51.524509,11978
45.947075,51.591614,11979
46.015732,51.54562,11980
46.052902,51.530396,11981
46.009338,51.601631,11982
46.061485,51.586067,11983
45.913254,51.458992,11984
45.943787,51.418167,11985
46.030972,51.559174,11986
45.970779,51.580395,11987
45.963314,51.514626,11988
45.975033,51.582066,11989
46.048109,51.608887,11990
46.086868,51.565941,11991
45.932372,51.510236,11992
45.891758,51.584915,11993
46.063789,51.565933,11994
45.887314,51.480515,11995
45.901943,51.583519,11996
46.066067,51.558784,11997
46.097911,51.573319,11998
46.060078,51.572525,11999
45.93608,51.487201,12000
46.092219,51.537888,12001
46.017601,51.59618,12002
46.017128,51.576027,12003
46.027157,51.575611,12004
46.00539,51.571285,12005
46.06403,51.565891,12006
45.920643,51.501259,12007
45.908707,51.501759,12008
46.021023,51.564465,12009
45.908501,51.466755,12010
45.89267,51.607327,12011
46.027821,51.521706,12012
45.896387,51.535824,12013
46.125614,51.590542,12014
45.977806,51.609203,12015
46.105095,51.502316,12016
46.062138,51.586105,12017
45.915882,51.496952,12018
46.105865,51.486443,12019
46.015179,51.546028,12020
46.029819,51.558338,12021
46.065704,51.557735,12022
46.028197,51.561403,12023
45.904755,51.503723,12024
46.018127,51.556038,12025
45.972103,51.57095,12026
45.997559,51.523518,12027
45.899204,51.581421,12028
46.021626,51.531044,12029
45.939114,51.503082,12030
46.041779,51.555607,12031
45.952492,51.501549,12032
46.028486,51.599117,12033
46.011253,51.572472,12034
46.109917,51.587936,12035
45.969059,51.602226,12036
46.052372,51.550861,12037
46.126507,51.485531,12038
45.938663,51.4277,12039
46.052477,51.608839,12040
45.964027,51.438099,12041
45.949856,51.505295,12042
45.965599,51.59988,12043
45.904824,51.473141,12044
46.054182,51.585579,12045
45.959286,51.43766,12046
45.877365,51.513924,12047
45.878693,51.575096,12048
45.980026,51.611488,12049
45.887974,51.569462,12050
45.93026,51.469246,12051
45.914597,51.495308,12052
45.908264,51.466888,12053
45.966797,51.499527,12054
45.910866,51.506905,12055
45.91843,51.588715,12056
45.891369,51.565342,12057
45.908042,51.589585,12058
45.904831,51.450729,12059
46.027683,51.575462,12060
46.064568,51.567478,12061
46.020844,51.564117,12062
46.001621,51.590385,12063
45.904274,51.479271,12064
45.91066,51.463276,12065
45.904972,51.601681,12066
45.986492,51.609409,12067
45.952393,51.461456,12068
46.029781,51.558235,12069
45.901222,51.49411,12070
45.93322,51.450325,12071
45.953766,51.512253,12072
45.912987,51.458904,12073
46.010345,51.609283,12074
45.981938,51.579745,12075
46.043427,51.585888,12076
45.969208,51.610394,12077
45.938656,51.496452,12078
45.962669,51.423485,12079
45.916848,51.596967,12080
46.080776,51.55637,12081
45.882973,51.601376,12082
45.988827,51.602028,12083
46.105991,51.502068,12084
46.026722,51.580597,12085
45.8778,51.597225,12086
46.027779,51.58033,12087
46.003058,51.562406,12088
45.977976,51.580705,12089
45.983963,51.569584,12090
46.008428,51.535551,12091
46.0522,51.537266,12092
46.067806,51.558365,12093
46.000587,51.568237,12094
46.045105,51.526436,12095
46.010521,51.612301,12096
46.035484,51.551304,12097
45.936161,51.434273,12098
46.111153,51.58342,12099
45.925602,51.588558,12100
46.039818,51.527653,12101
46.051182,51.52668,12102
46.046716,51.5494,12103
45.906887,51.607632,12104
45.882378,51.484352,12105
45.907372,51.469105,12106
45.978127,51.609512,12107
46.025597,51.566547,12108
45.962952,51.583775,12109
46.135296,51.59549,12110
45.968594,51.504925,12111
46.018879,51.539444,12112
46.05135,51.530525,12113
46.014729,51.60902,12114
46.073303,51.557499,12115
46.080685,51.502449,12116
45.899078,51.487286,12117
45.968445,51.504311,12118
46.059563,51.531914,12119
46.006073,51.532692,12120
45.954395,51.524952,12121
45.993248,51.590023,12122
45.967607,51.590336,12123
45.973675,51.582104,12124
45.886517,51.477448,12125
46.028324,51.575352,12126
46.030518,51.542439,12127
46.0382,51.534847,12128
46.063732,51.563126,12129
46.091,51.561821,12130
46.01038,51.547585,12131
45.974205,51.620472,12132
45.964981,51.596622,12133
45.971275,51.535938,12134
45.924029,51.503757,12135
46.01025,51.609184,12136
46.089687,51.49754,12137
45.899677,51.581516,12138
45.895298,51.611828,12139
46.028461,51.545238,12140
46.015842,51.523773,12141
45.978977,51.527592,12142
45.930527,51.489426,12143
45.907455,51.591005,12144
45.963959,51.523262,12145
46.008274,51.533367,12146
45.99918,51.541229,12147
46.031017,51.562595,12148
45.965167,51.50303,12149
45.896774,51.611488,12150
45.993912,51.602135,12151
45.926151,51.588081,12152
45.972534,51.615723,12153
46.053993,51.529789,12154
45.947994,51.510811,12155
45.977005,51.524761,12156
46.023832,51.566956,12157
46.048435,51.55022,12158
46.045036,51.54126,12159
45.974937,51.581451,12160
46.009848,51.609225,12161
45.994072,51.599709,12162
46.051773,51.552917,12163
45.984373,51.578859,12164
45.999485,51.540884,12165
46.018261,51.556396,12166
46.00177,51.548416,12167
45.951061,51.614956,12168
45.920702,51.418753,12169
45.890991,51.567944,12170
45.88681,51.577072,12171
45.953869,51.435455,12172
45.987034,51.590195,12173
45.993549,51.543449,12174
45.90931,51.610252,12175
45.981983,51.537758,12176
46.080399,51.566315,12177
46.038551,51.524595,12180
45.998323,51.567589,12181
45.963085,51.583618,12182
45.936274,51.435303,12183
45.902649,51.592983,12184
45.967327,51.588112,12185
45.949818,51.468136,12186
46.030621,51.522849,12187
45.94957,51.493782,12188
45.969265,51.604256,12189
46.010372,51.531868,12190
46.038055,51.534801,12191
46.079201,51.618248,12192
45.908213,51.546841,12193
45.935505,51.471142,12194
45.939224,51.508556,12195
45.95903,51.425304,12196
45.935711,51.595596,12197
46.083107,51.57552,12198
46.06012,51.570293,12199
45.907513,51.468609,12200
45.957293,51.523748,12201
45.971283,51.427219,12202
45.899662,51.620701,12203
45.93288,51.509807,12204
45.920235,51.500874,12205
46.007191,51.517757,12206
45.891392,51.568378,12207
45.899326,51.574699,12208
46.032875,51.546497,12209
46.051525,51.551552,12210
46.137318,51.592388,12211
46.007412,51.533329,12212
45.948856,51.508045,12213
46.014332,51.609154,12214
45.928757,51.444912,12215
46.131042,51.484962,12216
45.972866,51.616924,12217
45.92659,51.443642,12218
45.968761,51.602882,12219
46.008541,51.535103,12220
46.064144,51.565926,12221
45.956238,51.539803,12222
45.954247,51.436451,12223
45.965561,51.583797,12224
45.934761,51.426323,12225
45.877689,51.598129,12226
45.977348,51.539043,12227
46.065979,51.529556,12228
46.040684,51.543488,12229
46.000397,51.556179,12230
46.052116,51.557831,12231
46.023876,51.608753,12232
46.002453,51.609371,12233
46.023288,51.53636,12234
46.032001,51.534538,12235
45.965473,51.533867,12236
45.940849,51.547874,12237
46.014805,51.545967,12238
46.001751,51.539312,12239
45.924358,51.552948,12240
46.038353,51.527973,12241
45.955658,51.457153,12242
45.967533,51.587048,12243
46.002327,51.607521,12244
45.966652,51.425674,12245
45.90556,51.476075,12246
46.125509,51.486498,12247
46.058842,51.567303,12248
46.073627,51.612148,12249
46.11404,51.503784,12250
46.016788,51.525379,12251
46.016178,51.545937,12252
46.008729,51.578451,12253
45.937378,51.508141,12254
45.993778,51.543198,12255
46.01757,51.608868,12256
46.041645,51.544781,12257
46.02142,51.559811,12258
46.087162,51.565937,12259
45.909859,51.587479,12260
45.97094,51.542923,12261
46.015507,51.546291,12262
45.885334,51.614632,12263
45.951286,51.515835,12264
46.091633,51.49625,12265
45.968953,51.504996,12266
46.072212,51.573017,12267
46.024624,51.532726,12268
46.015764,51.589856,12269
45.905674,51.474411,12270
45.95536,51.437447,12271
45.975204,51.513142,12272
45.921745,51.502129,12273
46.063503,51.5672,12274
45.898369,51.580189,12275
46.066193,51.558868,12276
46.018051,51.556259,12277
45.901627,51.583763,12278
45.963234,51.522621,12279
46.061962,51.566612,12280
46.09243,51.495888,12281
46.016052,51.54594,12282
45.939816,51.503323,12283
46.008548,51.523671,12284
46.143772,51.591305,12285
46.034899,51.549871,12286
46.053158,51.529476,12287
45.9328,51.587437,12288
45.909607,51.488571,12289
46.006611,51.554325,12290
46.023712,51.589619,12291
45.939941,51.593891,12292
45.991058,51.564434,12293
45.885952,51.603168,12294
45.932674,51.639709,12295
45.967251,51.586842,12296
45.848392,51.629589,12297
45.917263,51.472776,12298
45.886391,51.614956,12299
45.976875,51.607002,12300
45.890854,51.485138,12301
45.92173,51.505161,12302
45.967743,51.587605,12303
46.096996,51.499027,12304
45.863632,51.622589,12305
45.89452,51.608582,12306
46.020702,51.519684,12307
45.989225,51.602301,12308
46.029129,51.5868,12309
45.968399,51.433823,12310
45.948353,51.507908,12311
46.010292,51.525745,12312
45.935192,51.501419,12313
46.031762,51.609483,12314
45.907578,51.590549,12315
46.138542,51.481792,12316
46.042942,51.532173,12317
45.913181,51.470646,12318
45.967869,51.586212,12319
45.976982,51.608074,12320
46.014072,51.519676,12321
46.011959,51.572224,12322
45.96138,51.529682,12323
45.908627,51.466984,12324
45.98,51.611614,12325
46.043587,51.562275,12326
45.903858,51.479153,12327
46.01709,51.518875,12328
45.921894,51.502045,12329
46.144867,51.591103,12330
45.958761,51.42523,12331
45.967857,51.595753,12332
46.029171,51.569736,12333
46.052917,51.556065,12334
45.965397,51.533974,12335
45.96804,51.596352,12336
45.966042,51.425781,12337
45.943794,51.585526,12338
45.947346,51.50985,12339
46.036196,51.544593,12340
46.027481,51.575531,12341
46.009323,51.601593,12342
46.072978,51.580741,12343
46.011173,51.539364,12344
45.882767,51.573273,12345
45.915958,51.592854,12346
46.13271,51.5942,12347
45.966233,51.570364,12348
45.930126,51.473059,12349
45.967674,51.592178,12350
46.036552,51.551384,12351
46.047314,51.575024,12352
46.027302,51.585316,12353
46.02504,51.566437,12354
46.064739,51.566963,12355
46.018093,51.595966,12356
45.938725,51.508526,12357
45.964836,51.50304,12358
46.13232,51.594223,12359
45.942261,51.508656,12360
46.009785,51.607208,12361
45.955021,51.420784,12362
45.998123,51.537506,12363
45.971531,51.580326,12364
45.979282,51.526585,12365
46.008472,51.533123,12366
46.014023,51.546188,12367
45.904655,51.478474,12368
45.876591,51.526642,12369
45.97263,51.513039,12370
46.013966,51.609123,12371
45.962143,51.423336,12372
46.027852,51.611006,12373
46.152538,51.479256,12374
45.905773,51.47533,12375
45.930481,51.489933,12376
45.952446,51.418751,12377
45.954243,51.48801,12378
45.950554,51.58374,12379
45.930749,51.511624,12380
45.905643,51.476006,12381
45.963322,51.503784,12382
45.947819,51.591423,12383
45.89468,51.611977,12384
45.995632,51.601822,12385
45.914925,51.495815,12386
46.113331,51.584534,12387
45.970188,51.506138,12388
45.882374,51.573357,12389
45.985767,51.609615,12390
46.077999,51.616821,12391
45.960848,51.568606,12392
45.971268,51.527081,12393
45.92569,51.442356,12394
45.916094,51.468431,12395
45.927551,51.50547,12396
45.972172,51.429916,12397
45.970425,51.572559,12398
46.031789,51.609385,12399
45.973233,51.617906,12400
45.940022,51.460342,12401
45.985263,51.51184,12402
45.98241,51.526623,12403
46.028581,51.609377,12404
46.003448,51.590305,12405
46.037907,51.534729,12406
46.031776,51.556797,12407
46.012333,51.529278,12408
46.122328,51.489389,12409
46.042107,51.55558,12410
46.069662,51.606867,12411
46.0504,51.558193,12412
45.966003,51.511608,12413
46.009434,51.609184,12414
45.892616,51.612457,12415
45.958717,51.425228,12416
45.934364,51.440994,12417
45.953999,51.471977,12418
45.891563,51.565125,12419
46.005444,51.522579,12420
46.08213,51.565994,12421
46.133999,51.592964,12422
45.9795,51.602421,12423
46.03336,51.56683,12424
46.082314,51.565926,12425
46.03833,51.555737,12426
46.031925,51.533459,12427
46.053291,51.58387,12428
46.040661,51.573235,12429
45.930363,51.487381,12430
46.010269,51.607265,12431
46.090713,51.5764,12432
45.962074,51.51432,12433
45.985737,51.610073,12434
45.915386,51.46907,12435
45.945171,51.50462,12436
45.955673,51.457226,12437
45.974602,51.577278,12438
45.994865,51.544182,12439
45.913311,51.671909,12440
45.989223,51.515049,12441
46.051319,51.58379,12442
46.004332,51.589321,12443
46.073574,51.612064,12444
46.006725,51.546116,12445
46.037571,51.543053,12446
46.018246,51.595909,12447
46.017822,51.547676,12448
46.155083,51.477711,12449
45.911643,51.506451,12450
46.000797,51.539513,12451
46.152664,51.59029,12452
45.975699,51.622421,12453
46.109047,51.585911,12454
45.95639,51.584639,12455
46.117992,51.587044,12456
45.956989,51.513054,12457
45.989677,51.537663,12458
45.944496,51.50964,12459
46.029209,51.586742,12460
46.152473,51.590618,12461
46.128532,51.592491,12462
46.032856,51.565628,12463
46.152821,51.479134,12464
46.000828,51.555977,12465
46.03249,51.545864,12466
46.002563,51.539116,12467
45.96119,51.569273,12468
46.010101,51.603329,12469
45.976494,51.607018,12470
45.987999,51.531185,12471
46.0117,51.601395,12472
46.045991,51.565209,12473
46.017397,51.59639,12474
45.946407,51.620289,12475
45.954441,51.513367,12476
45.990627,51.522854,12477
45.985767,51.568039,12478
45.851669,51.578827,12479
45.892979,51.480049,12480
45.89473,51.477631,12481
45.988431,51.56506,12482
45.998875,51.533154,12483
46.039654,51.587183,12484
46.079372,51.618134,12485
46.04277,51.553077,12486
45.971704,51.532797,12487
46.086609,51.565907,12488
45.971741,51.614464,12489
45.989573,51.599817,12490
46.035361,51.541195,12491
46.080894,51.575138,12492
46.025158,51.523426,12493
46.010132,51.6124,12494
46.067291,51.558922,12495
46.004669,51.542645,12496
45.848305,51.629562,12497
45.935143,51.587051,12498
45.957676,51.422161,12499
45.905102,51.450882,12500
45.904709,51.472687,12501
45.993614,51.532829,12502
46.010101,51.539333,12503
45.908615,51.586994,12504
45.880764,51.600193,12505
46.009418,51.589176,12506
46.041769,51.544889,12507
46.050464,51.591271,12508
45.958441,51.503092,12509
46.008747,51.609203,12510
46.025532,51.56665,12511
46.111931,51.502968,12512
46.029964,51.522289,12513
46.018906,51.519276,12514
46.128304,51.592289,12515
45.960958,51.522272,12516
45.884754,51.48407,12517
46.041389,51.555603,12518
45.877796,51.518864,12519
45.975479,51.581547,12520
45.895721,51.5345,12521
45.948193,51.543377,12522
46.152267,51.590729,12523
45.847015,51.587898,12524
45.908592,51.467785,12525
45.978241,51.525478,12526
45.904236,51.479275,12527
45.90757,51.59129,12528
45.932449,51.453148,12529
45.962387,51.567863,12530
45.951241,51.426086,12531
46.028586,51.609832,12532
45.960918,51.529648,12533
45.909572,51.488344,12534
46.025421,51.58749,12535
45.991467,51.533749,12536
46.027515,51.522179,12537
46.027607,51.583836,12538
45.957668,51.48716,12539
45.94978,51.505119,12540
46.062383,51.564819,12541
45.989151,51.537567,12542
45.958599,51.502914,12543
45.917873,51.492065,12544
45.942841,51.509556,12545
45.876896,51.512283,12546
45.90691,51.4519,12547
45.902466,51.571247,12548
45.959953,51.581364,12549
46.023052,51.535984,12550
45.950268,51.507908,12551
45.972424,51.580856,12552
45.895847,51.571308,12553
45.908009,51.608238,12554
45.960957,51.589378,12555
45.951527,51.592468,12556
46.027843,51.58287,12557
45.906871,51.589333,12558
45.910679,51.463383,12559
45.955315,51.457436,12560
45.948418,51.591217,12561
46.017796,51.5271,12562
46.058121,51.533382,12563
46.062325,51.566113,12564
46.000317,51.555958,12565
46.118999,51.492676,12566
45.967957,51.589935,12567
46.156994,51.467827,12568
45.985336,51.510174,12569
46.041727,51.555941,12570
45.957722,51.576675,12571
46.026447,51.52619,12572
46.101304,51.571668,12573
45.899139,51.581215,12574
45.928143,51.59874,12575
45.969389,51.607656,12576
45.920734,51.418751,12577
45.887468,51.604105,12578
45.964386,51.576267,12579
45.979843,51.602161,12580
46.038086,51.572674,12581
46.010281,51.60165,12582
46.005627,51.522472,12583
46.039398,51.52774,12584
46.021652,51.558334,12585
45.944618,51.62273,12586
45.930428,51.493992,12587
45.971294,51.580338,12588
45.894028,51.608173,12589
45.965912,51.582603,12590
45.899426,51.581449,12591
45.855583,51.588428,12592
45.911839,51.461559,12593
45.999001,51.514091,12594
45.91098,51.46941,12595
45.887341,51.581581,12596
45.962036,51.529537,12597
45.978012,51.513649,12598
45.910759,51.484249,12599
45.991844,51.542503,12600
45.964378,51.423378,12601
45.881889,51.600788,12602
46.050312,51.528374,12603
45.927428,51.58824,12604
45.992752,51.562587,12605
45.976952,51.607773,12606
45.994038,51.532684,12607
46.026909,51.531626,12608
45.90604,51.586338,12609
45.955616,51.512714,12610
45.932888,51.45248,12611
45.997639,51.527184,12612
45.909142,51.468506,12613
45.924694,51.552937,12614
45.910051,51.612367,12615
45.960697,51.529655,12616
45.930702,51.591908,12617
46.04393,51.546783,12618
45.917362,51.472881,12619
45.898621,51.543465,12620
45.970428,51.583694,12621
45.924854,51.47681,12622
46.065993,51.558126,12623
45.979205,51.610729,12624
45.908131,51.607991,12625
45.949497,51.583874,12626
45.884377,51.571728,12627
45.917213,51.593143,12628
45.989891,51.533691,12629
45.976612,51.507622,12630
45.971565,51.579571,12631
45.926975,51.588596,12632
46.106503,51.58115,12633
45.887074,51.484264,12634
45.91025,51.612895,12635
45.959553,51.579849,12636
45.905499,51.450546,12637
45.912423,51.469995,12638
45.989891,51.535107,12639
45.922272,51.600567,12640
45.950172,51.506195,12641
45.970669,51.507484,12642
45.97435,51.567696,12643
45.975349,51.622471,12644
45.982388,51.514198,12645
46.007084,51.599266,12646
46.067802,51.596523,12647
46.048496,51.527683,12648
46.082565,51.556023,12649
46.081123,51.502151,12650
45.901993,51.471916,12651
46.0256,51.566444,12652
46.02758,51.584728,12653
46.152477,51.590004,12654
46.085667,51.56144,12655
45.972851,51.509007,12656
46.009087,51.599052,12657
45.921871,51.440323,12658
45.851986,51.588825,12659
45.949608,51.583687,12660
45.975075,51.62146,12661
45.970547,51.580215,12662
45.893257,51.480175,12663
46.001564,51.568699,12664
46.029926,51.583313,12665
46.008506,51.567382,12666
46.015808,51.611908,12667
46.134789,51.595863,12668
46.020763,51.564152,12669
45.912412,51.506245,12670
45.897961,51.572857,12671
46.150726,51.479576,12672
46.01651,51.5481,12673
45.975616,51.581722,12674
45.905636,51.585991,12675
46.154074,51.478291,12676
46.010193,51.601479,12677
46.03793,51.53508,12678
46.034788,51.529911,12679
46.052608,51.58125,12680
45.872597,51.488029,12681
45.965767,51.501396,12682
45.989319,51.533504,12683
45.972569,51.578804,12684
45.973938,51.581802,12685
45.904228,51.504013,12686
45.96768,51.589651,12687
45.990223,51.590118,12688
46.015934,51.547318,12689
46.006466,51.571011,12690
45.974548,51.58226,12691
45.981985,51.509211,12692
45.923741,51.514681,12693
45.99688,51.599609,12694
45.935184,51.428082,12695
45.991291,51.538498,12696
45.885281,51.579689,12697
46.011051,51.572338,12698
45.995506,51.609726,12699
45.908432,51.466991,12700
45.895061,51.611885,12701
45.989798,51.518032,12702
45.971977,51.614517,12703
45.907616,51.481384,12704
45.90976,51.500942,12705
45.903595,51.60973,12706
46.014877,51.518297,12707
45.906883,51.608337,12708
45.958321,51.509781,12709
45.944324,51.546589,12710
46.050838,51.583759,12711
45.926785,51.598871,12712
46.142502,51.481071,12713
45.939266,51.508358,12714
45.956779,51.584721,12715
45.950954,51.511608,12716
45.935064,51.50731,12717
46.04528,51.574696,12718
46.040502,51.55047,12719
46.116932,51.499557,12720
46.006535,51.555138,12721
46.021614,51.55941,12722
46.03661,51.573101,12723
45.914616,51.50116,12724
45.973462,51.581906,12725
45.992733,51.562401,12726
45.894318,51.477627,12727
45.988983,51.609779,12728
46.030828,51.533283,12729
45.880806,51.478851,12730
45.898067,51.572796,12731
45.969933,51.608231,12732
46.01725,51.52589,12733
45.881157,51.576832,12734
46.046597,51.526985,12735
45.881687,51.573734,12736
45.981319,51.520096,12737
45.976469,51.604648,12738
46.008247,51.520927,12739
46.0905,51.565628,12740
45.98134,51.60245,12741
45.930111,51.482162,12742
45.879696,51.476524,12743
45.922157,51.495033,12744
45.881451,51.573833,12745
45.971802,51.613525,12746
45.971279,51.614464,12747
46.030571,51.562389,12748
45.96246,51.567968,12749
